Order,Lot Frontage,Lot Frontage,Garage Area,House Style,Fireplaces,Garage Type,Garage Cars,Yr Sold,SalePrice
2391,82.0,82.0,521.0,2Story,1,Attchd,2.0,2006,338500
2392,85.0,85.0,736.0,2Story,2,BuiltIn,3.0,2006,345000
2393,103.0,103.0,575.0,2Story,1,Attchd,2.0,2006,344133
2394,82.0,82.0,672.0,2Story,1,BuiltIn,3.0,2006,298236
2395,82.0,82.0,784.0,2Story,1,BuiltIn,3.0,2006,329900
2396,90.0,90.0,708.0,1Story,3,Attchd,3.0,2006,360000
2397,86.0,86.0,753.0,2Story,1,BuiltIn,3.0,2006,281000
2398,121.0,121.0,925.0,1Story,1,Attchd,3.0,2006,372397
2399,131.0,131.0,816.0,1Story,1,Attchd,3.0,2006,378000
2400,72.0,72.0,874.0,1Story,1,Attchd,3.0,2006,374000
2401,56.0,56.0,706.0,2Story,2,Attchd,3.0,2006,437154
2402,74.0,74.0,736.0,2Story,1,BuiltIn,2.0,2006,275000
2403,,,746.0,2Story,1,BuiltIn,3.0,2006,279000
2404,43.0,43.0,484.0,1Story,1,Attchd,2.0,2006,185850
2405,48.0,48.0,556.0,1Story,1,Attchd,2.0,2006,282500
2406,48.0,48.0,474.0,1Story,1,Attchd,2.0,2006,202500
2407,40.0,40.0,474.0,1Story,1,Attchd,2.0,2006,202665
2408,61.0,61.0,899.0,1Story,1,Attchd,3.0,2006,332200
2409,48.0,48.0,575.0,1Story,1,Attchd,2.0,2006,310090
2410,,,478.0,1Story,1,Attchd,2.0,2006,171750
2411,65.0,65.0,397.0,1Story,1,Attchd,2.0,2006,169990
2412,65.0,65.0,390.0,2Story,1,Attchd,2.0,2006,170440
2413,65.0,65.0,440.0,2Story,0,Attchd,2.0,2006,169985
2414,58.0,58.0,426.0,2Story,1,Attchd,2.0,2006,179665
2415,58.0,58.0,660.0,2Story,1,BuiltIn,3.0,2006,219210
2416,102.0,102.0,427.0,1Story,0,Attchd,2.0,2006,174190
2417,105.0,105.0,429.0,2Story,0,Attchd,2.0,2006,172785
2418,96.0,96.0,632.0,2Story,1,BuiltIn,3.0,2006,258000
2419,75.0,75.0,440.0,2Story,0,Attchd,2.0,2006,185101
2420,43.0,43.0,437.0,1Story,1,Attchd,2.0,2006,210250
2421,,,420.0,1Story,1,Attchd,2.0,2006,234000
2422,,,400.0,1Story,1,Attchd,2.0,2006,215000
2423,,,398.0,1Story,1,Attchd,2.0,2006,246990
2424,,,398.0,1Story,1,Attchd,2.0,2006,178740
2425,,,388.0,1Story,1,Attchd,2.0,2006,225000
2426,43.0,43.0,438.0,1Story,0,Attchd,2.0,2006,167240
2427,43.0,43.0,440.0,1Story,0,Attchd,2.0,2006,156820
2428,43.0,43.0,440.0,1Story,1,Attchd,2.0,2006,213490
2429,53.0,53.0,648.0,1Story,1,Attchd,3.0,2006,264561
2430,53.0,53.0,648.0,1Story,1,Attchd,3.0,2006,246578
2431,60.0,60.0,372.0,2Story,1,BuiltIn,2.0,2006,192140
2432,,,393.0,2Story,1,Attchd,2.0,2006,183200
2433,74.0,74.0,403.0,2Story,1,Attchd,2.0,2006,178000
2434,59.0,59.0,433.0,2Story,1,Attchd,2.0,2006,201490
2435,106.0,106.0,504.0,2Story,1,Attchd,2.0,2006,230500
2436,63.0,63.0,393.0,2Story,1,Attchd,2.0,2006,180000
2437,,,460.0,2Story,1,Attchd,2.0,2006,172400
2438,,,431.0,2Story,1,Attchd,2.0,2006,215000
2439,,,431.0,2Story,1,Attchd,2.0,2006,199900
2440,58.0,58.0,472.0,2Story,1,Attchd,2.0,2006,173000
2441,,,617.0,2Story,0,Attchd,3.0,2006,287602
2442,66.0,66.0,429.0,2Story,1,BuiltIn,2.0,2006,230000
2443,82.0,82.0,870.0,2Story,1,Attchd,3.0,2006,348000
2444,84.0,84.0,885.0,2Story,1,Attchd,3.0,2006,286000
2445,83.0,83.0,768.0,2Story,1,BuiltIn,3.0,2006,300000
2446,118.0,118.0,807.0,2Story,1,Attchd,3.0,2006,625000
2447,,,774.0,2Story,1,Attchd,3.0,2006,405000
2448,78.0,78.0,592.0,2Story,1,Attchd,2.0,2006,280000
2449,93.0,93.0,420.0,2Story,1,BuiltIn,2.0,2006,258000
2450,83.0,83.0,725.0,2Story,1,Attchd,3.0,2006,350000
2451,114.0,114.0,959.0,2Story,1,Attchd,3.0,2006,584500
2452,,,803.0,2Story,1,Attchd,3.0,2006,321000
2453,92.0,92.0,844.0,2Story,1,Attchd,3.0,2006,290000
2454,,,704.0,2Story,1,Attchd,3.0,2006,315000
2455,75.0,75.0,760.0,2Story,1,BuiltIn,2.0,2006,252000
2456,49.0,49.0,928.0,1Story,1,Attchd,3.0,2006,336820
2457,49.0,49.0,1134.0,1Story,1,Attchd,3.0,2006,423000
2458,85.0,85.0,500.0,1Story,1,Attchd,2.0,2006,290000
2459,73.0,73.0,834.0,1Story,0,Attchd,3.0,2006,232000
2460,85.0,85.0,510.0,1Story,0,Attchd,2.0,2006,199000
2461,72.0,72.0,584.0,1Story,0,Attchd,2.0,2006,198600
2462,100.0,100.0,792.0,2Story,1,Attchd,3.0,2006,405749
2463,81.0,81.0,776.0,1Story,1,Attchd,2.0,2006,232600
2464,84.0,84.0,1053.0,2Story,1,Attchd,3.0,2006,266000
2465,65.0,65.0,615.0,2Story,0,Attchd,2.0,2006,186500
2466,65.0,65.0,615.0,2Story,0,Attchd,2.0,2006,200825
2467,65.0,65.0,614.0,2Story,0,Attchd,2.0,2006,197000
2468,60.0,60.0,572.0,1Story,0,Attchd,2.0,2006,185000
2469,62.0,62.0,453.0,1Story,1,Attchd,2.0,2006,176000
2470,60.0,60.0,572.0,1Story,1,Attchd,2.0,2006,187750
2471,74.0,74.0,0.0,1Story,0,,0.0,2006,139500
2472,91.0,91.0,612.0,1Story,0,Attchd,2.0,2006,186800
2473,63.0,63.0,0.0,1Story,0,,0.0,2006,132000
2474,63.0,63.0,484.0,1Story,0,Detchd,2.0,2006,142500
2475,63.0,63.0,576.0,1Story,0,Detchd,2.0,2006,158000
2476,65.0,65.0,462.0,2Story,0,Attchd,2.0,2006,184000
2477,74.0,74.0,449.0,2Story,0,Attchd,2.0,2006,184900
2478,70.0,70.0,688.0,2Story,0,Attchd,2.0,2006,187000
2479,65.0,65.0,484.0,2Story,0,Attchd,2.0,2006,175900
2480,70.0,70.0,462.0,2Story,0,Attchd,2.0,2006,248500
2481,50.0,50.0,542.0,1Story,0,Attchd,2.0,2006,172000
2482,50.0,50.0,484.0,1Story,0,Attchd,2.0,2006,151000
2483,,,472.0,2Story,0,Attchd,2.0,2006,150000
2484,,,384.0,1Story,0,Detchd,1.0,2006,107000
2485,60.0,60.0,300.0,1Story,0,Detchd,1.0,2006,119900
2486,70.0,70.0,624.0,1Story,0,Detchd,2.0,2006,129500
2487,70.0,70.0,504.0,1Story,0,Detchd,2.0,2006,125000
2488,68.0,68.0,528.0,1.5Fin,0,Attchd,2.0,2006,119500
2489,,,576.0,1Story,1,Detchd,2.0,2006,144000
2490,88.0,88.0,492.0,SLvl,1,Attchd,2.0,2006,151000
2491,,,310.0,1Story,0,Attchd,1.0,2006,126000
2492,65.0,65.0,294.0,1Story,0,Attchd,1.0,2006,116000
2493,,,484.0,1Story,0,Detchd,2.0,2006,133500
2494,,,308.0,1Story,0,Attchd,1.0,2006,120875
2495,,,288.0,1Story,0,Attchd,1.0,2006,137000
2496,,,0.0,1Story,0,,0.0,2006,124000
2497,65.0,65.0,288.0,1Story,1,Attchd,1.0,2006,135000
2498,,,288.0,1Story,1,Attchd,1.0,2006,129200
2499,100.0,100.0,550.0,SLvl,4,Attchd,2.0,2006,260000
2500,121.0,121.0,462.0,2Story,1,Attchd,2.0,2006,260000
2501,105.0,105.0,888.0,2Story,3,Attchd,3.0,2006,334000
2502,,,796.0,2Story,1,Attchd,3.0,2006,310000
2503,,,590.0,2Story,1,Attchd,2.0,2006,268000
2504,89.0,89.0,757.0,1Story,1,Attchd,3.0,2006,262000
2505,34.0,34.0,588.0,1Story,1,Attchd,2.0,2006,176400
2506,37.0,37.0,550.0,1Story,1,Attchd,2.0,2006,197000
2507,30.0,30.0,480.0,2Story,0,Detchd,2.0,2006,151000
2508,24.0,24.0,480.0,2Story,0,Detchd,2.0,2006,147400
2509,24.0,24.0,480.0,2Story,0,Detchd,2.0,2006,149900
2510,30.0,30.0,480.0,2Story,0,Detchd,2.0,2006,144152
2511,,,440.0,2Story,0,Detchd,2.0,2006,166000
2512,35.0,35.0,506.0,2Story,0,Detchd,2.0,2006,183900
2513,,,490.0,2Story,0,Detchd,2.0,2006,165000
2514,,,496.0,2Story,0,Attchd,2.0,2006,139000
2515,114.0,114.0,434.0,2Story,1,BuiltIn,1.0,2006,200000
2516,60.0,60.0,564.0,1Story,1,Attchd,2.0,2006,221000
2517,30.0,30.0,481.0,1Story,1,Attchd,2.0,2006,270000
2518,,,546.0,1Story,1,Attchd,2.0,2006,165000
2519,,,484.0,1Story,3,Attchd,2.0,2006,214000
2520,36.0,36.0,484.0,1Story,1,Detchd,2.0,2006,188000
2521,40.0,40.0,484.0,1Story,1,Attchd,2.0,2006,190000
2522,40.0,40.0,484.0,1Story,1,Attchd,2.0,2006,170000
2523,68.0,68.0,894.0,1Story,1,Attchd,3.0,2006,385000
2524,79.0,79.0,501.0,1Story,0,Attchd,2.0,2006,146500
2525,102.0,102.0,487.0,SLvl,1,Attchd,2.0,2006,170000
2526,,,508.0,1Story,1,Attchd,2.0,2006,262500
2527,90.0,90.0,776.0,2Story,1,Attchd,2.0,2006,179900
2528,,,619.0,2Story,1,Attchd,2.0,2006,250000
2529,80.0,80.0,484.0,2Story,1,Attchd,2.0,2006,165150
2530,78.0,78.0,477.0,1Story,0,Attchd,2.0,2006,164500
2531,80.0,80.0,528.0,1Story,0,Attchd,2.0,2006,140000
2532,75.0,75.0,384.0,SLvl,0,Attchd,1.0,2006,135500
2533,80.0,80.0,504.0,1Story,0,Attchd,2.0,2006,142000
2534,72.0,72.0,530.0,2Story,0,Attchd,2.0,2006,155000
2535,78.0,78.0,504.0,1Story,1,Attchd,2.0,2006,157500
2536,70.0,70.0,288.0,1Story,0,Attchd,1.0,2006,138500
2537,70.0,70.0,326.0,SFoyer,0,Attchd,1.0,2006,140000
2538,,,264.0,1Story,0,Attchd,1.0,2006,124400
2539,80.0,80.0,568.0,SLvl,0,Attchd,1.0,2006,158000
2540,71.0,71.0,884.0,1Story,0,Detchd,2.0,2006,146000
2541,,,495.0,2Story,1,Attchd,2.0,2006,190000
2542,,,368.0,1Story,0,Attchd,1.0,2006,136500
2543,70.0,70.0,624.0,1Story,0,Detchd,2.0,2006,129900
2544,70.0,70.0,588.0,1Story,0,Attchd,2.0,2006,145000
2545,80.0,80.0,299.0,1Story,2,Attchd,1.0,2006,185900
2546,80.0,80.0,461.0,1Story,2,Attchd,1.0,2006,160000
2547,,,430.0,1Story,1,Attchd,2.0,2006,167000
2548,85.0,85.0,480.0,2Story,1,Attchd,2.0,2006,157500
2549,75.0,75.0,264.0,SLvl,0,Attchd,1.0,2006,140000
2550,69.0,69.0,750.0,1Story,0,2Types,2.0,2006,150000
2551,80.0,80.0,286.0,1Story,0,Attchd,1.0,2006,151500
2552,60.0,60.0,240.0,1Story,1,Attchd,1.0,2006,129800
2553,,,275.0,1Story,1,Attchd,1.0,2006,137000
2554,68.0,68.0,273.0,1Story,1,Detchd,1.0,2006,137000
2555,51.0,51.0,305.0,1.5Fin,0,Detchd,1.0,2006,121600
2556,51.0,51.0,0.0,1Story,0,,0.0,2006,85500
2557,52.0,52.0,528.0,1Story,0,Detchd,2.0,2006,79900
2558,92.0,92.0,576.0,1.5Fin,0,Attchd,2.0,2006,127000
2559,80.0,80.0,441.0,1Story,1,Attchd,2.0,2006,161000
2560,89.0,89.0,240.0,1Story,1,Attchd,1.0,2006,146500
2561,80.0,80.0,280.0,1Story,0,Attchd,1.0,2006,135000
2562,89.0,89.0,528.0,1Story,0,Detchd,2.0,2006,137900
2563,79.0,79.0,240.0,1.5Fin,2,Attchd,1.0,2006,133000
2564,79.0,79.0,234.0,2Story,1,Attchd,1.0,2006,137000
2565,82.0,82.0,240.0,1Story,0,Attchd,1.0,2006,121000
2566,,,506.0,1Story,0,Detchd,2.0,2006,119000
2567,,,441.0,SLvl,2,Attchd,2.0,2006,172000
2568,85.0,85.0,480.0,1Story,0,Attchd,2.0,2006,98600
2569,88.0,88.0,487.0,2Story,2,Attchd,2.0,2006,226000
2570,75.0,75.0,286.0,1Story,0,Attchd,1.0,2006,118000
2571,174.0,174.0,795.0,2Story,1,Detchd,2.0,2006,235000
2572,109.0,109.0,430.0,1Story,0,Attchd,2.0,2006,135000
2573,70.0,70.0,540.0,SLvl,0,Attchd,2.0,2006,132500
2574,70.0,70.0,796.0,SLvl,1,Attchd,1.0,2006,143000
2575,70.0,70.0,331.0,1Story,1,Attchd,1.0,2006,132000
2576,80.0,80.0,292.0,1Story,0,Attchd,1.0,2006,145250
2577,,,488.0,1Story,1,Attchd,2.0,2006,162000
2578,125.0,125.0,300.0,SLvl,1,Basment,1.0,2006,148000
2579,69.0,69.0,299.0,1Story,1,Attchd,1.0,2006,141000
2580,72.0,72.0,353.0,1Story,1,Attchd,1.0,2006,153000
2581,72.0,72.0,447.0,1Story,1,Attchd,1.0,2006,134450
2582,,,600.0,SFoyer,2,Detchd,2.0,2006,135960
2583,70.0,70.0,286.0,1Story,0,Attchd,1.0,2006,156000
2584,75.0,75.0,451.0,1Story,1,Attchd,2.0,2006,140000
2585,66.0,66.0,280.0,1Story,0,Attchd,1.0,2006,139500
2586,75.0,75.0,400.0,1Story,1,Attchd,2.0,2006,155000
2587,55.0,55.0,684.0,SLvl,0,Detchd,2.0,2006,127000
2588,65.0,65.0,319.0,1Story,1,Attchd,1.0,2006,133500
2589,80.0,80.0,300.0,1Story,0,Attchd,1.0,2006,125000
2590,85.0,85.0,270.0,1Story,0,Attchd,1.0,2006,142000
2591,118.0,118.0,791.0,1Story,3,2Types,3.0,2006,167000
2592,70.0,70.0,896.0,1Story,0,Attchd,2.0,2006,159000
2593,94.0,94.0,1008.0,1.5Fin,1,Attchd,3.0,2006,180000
2594,50.0,50.0,649.0,1.5Fin,0,Detchd,2.0,2006,127000
2595,50.0,50.0,398.0,1.5Fin,0,Attchd,1.0,2006,112000
2596,60.0,60.0,371.0,1Story,0,Detchd,1.0,2006,99800
2597,90.0,90.0,326.0,1Story,0,Detchd,1.0,2006,117000
2598,60.0,60.0,326.0,1Story,0,Detchd,1.0,2006,108480
2599,60.0,60.0,660.0,1Story,0,Detchd,2.0,2006,68000
2600,60.0,60.0,280.0,1.5Fin,0,Attchd,1.0,2006,86900
2601,60.0,60.0,720.0,1Story,1,Detchd,2.0,2006,120000
2602,60.0,60.0,528.0,2Story,1,Detchd,2.0,2006,155500
2603,60.0,60.0,648.0,1.5Fin,1,Detchd,2.0,2006,80000
2604,60.0,60.0,936.0,1.5Fin,0,Detchd,3.0,2006,105000
2605,60.0,60.0,520.0,1.5Fin,1,Attchd,2.0,2006,160000
2606,60.0,60.0,566.0,1.5Fin,1,Attchd,2.0,2006,170000
2607,84.0,84.0,440.0,1Story,1,Attchd,2.0,2006,160000
2608,85.0,85.0,484.0,SLvl,1,Attchd,2.0,2006,159950
2609,83.0,83.0,294.0,SLvl,1,Attchd,1.0,2006,165000
2610,77.0,77.0,440.0,1.5Fin,1,Attchd,2.0,2006,159000
2611,77.0,77.0,264.0,1Story,0,Attchd,1.0,2006,147000
2612,66.0,66.0,288.0,1Story,0,Attchd,1.0,2006,115000
2613,79.0,79.0,539.0,1Story,1,BuiltIn,2.0,2006,159500
2614,60.0,60.0,288.0,1Story,0,Attchd,1.0,2006,120000
2615,73.0,73.0,308.0,1Story,0,Detchd,1.0,2006,129900
2616,80.0,80.0,418.0,1Story,2,Attchd,2.0,2006,183000
2617,86.0,86.0,484.0,1Story,1,Attchd,2.0,2006,157500
2618,,,441.0,2Story,2,Attchd,2.0,2006,277500
2619,47.0,47.0,319.0,1Story,2,Attchd,1.0,2006,207500
2620,60.0,60.0,597.0,1.5Fin,0,Detchd,1.0,2006,147500
2621,60.0,60.0,0.0,1.5Fin,0,,0.0,2006,135000
2622,60.0,60.0,625.0,1Story,0,Detchd,2.0,2006,109500
2623,60.0,60.0,420.0,1Story,0,Detchd,2.0,2006,109900
2624,70.0,70.0,286.0,1Story,0,Attchd,1.0,2006,133700
2625,60.0,60.0,400.0,1Story,0,Detchd,2.0,2006,81400
2626,,,400.0,1Story,0,Detchd,2.0,2006,87500
2627,60.0,60.0,400.0,1Story,0,Detchd,2.0,2006,93500
2628,75.0,75.0,0.0,1Story,0,,0.0,2006,119000
2629,70.0,70.0,300.0,1Story,0,Attchd,1.0,2006,141000
2630,70.0,70.0,288.0,1Story,0,Attchd,1.0,2006,146000
2631,69.0,69.0,453.0,2Story,1,Attchd,2.0,2006,155000
2632,69.0,69.0,300.0,SFoyer,0,Attchd,1.0,2006,134500
2633,74.0,74.0,528.0,1Story,0,Detchd,2.0,2006,120000
2634,70.0,70.0,336.0,1Story,0,Attchd,1.0,2006,105000
2635,70.0,70.0,0.0,SFoyer,0,,0.0,2006,124000
2636,62.0,62.0,624.0,2Story,0,Detchd,2.0,2006,169000
2637,57.0,57.0,210.0,2Story,0,Detchd,1.0,2006,107000
2638,60.0,60.0,240.0,1.5Fin,0,Detchd,1.0,2006,135000
2639,60.0,60.0,162.0,1.5Fin,1,Detchd,1.0,2006,111500
2640,60.0,60.0,400.0,1.5Fin,0,Detchd,2.0,2006,156500
2641,60.0,60.0,546.0,2Story,1,Detchd,2.0,2006,178000
2642,58.0,58.0,576.0,2Story,0,Detchd,2.0,2006,139900
2643,66.0,66.0,200.0,2Story,1,Detchd,1.0,2006,105000
2644,70.0,70.0,270.0,1Story,0,Detchd,1.0,2006,110000
2645,56.0,56.0,576.0,1.5Fin,0,Detchd,2.0,2006,111500
2646,56.0,56.0,280.0,1Story,0,Detchd,1.0,2006,108000
2647,50.0,50.0,216.0,1Story,0,Detchd,1.0,2006,111500
2648,50.0,50.0,240.0,2Story,0,Detchd,1.0,2006,124000
2649,60.0,60.0,528.0,1Story,0,Detchd,1.0,2006,105000
2650,40.0,40.0,440.0,1.5Fin,0,Detchd,2.0,2006,116000
2651,42.0,42.0,216.0,2Story,0,Detchd,1.0,2006,96900
2652,50.0,50.0,576.0,1Story,0,Detchd,2.0,2006,135500
2653,50.0,50.0,450.0,1.5Fin,0,Detchd,2.0,2006,139000
2654,52.0,52.0,200.0,1Story,0,Detchd,1.0,2006,61500
2655,56.0,56.0,378.0,1.5Fin,0,Detchd,1.0,2006,120000
2656,49.0,49.0,220.0,1Story,0,Attchd,1.0,2006,126175
2657,48.0,48.0,250.0,1Story,0,Detchd,1.0,2006,64000
2658,69.0,69.0,440.0,2Story,0,Detchd,1.0,2006,137000
2659,60.0,60.0,779.0,2Story,0,2Types,3.0,2006,87000
2660,60.0,60.0,320.0,2.5Unf,2,Detchd,2.0,2006,163000
2661,70.0,70.0,432.0,2.5Unf,0,Detchd,2.0,2006,155000
2662,63.0,63.0,352.0,1.5Fin,0,Attchd,1.0,2006,79000
2663,65.0,65.0,225.0,2.5Unf,1,Detchd,1.0,2006,144000
2664,60.0,60.0,216.0,2Story,0,Detchd,1.0,2006,114504
2665,60.0,60.0,576.0,2Story,0,Detchd,2.0,2006,157000
2666,84.0,84.0,312.0,1Story,0,Detchd,1.0,2006,125000
2667,90.0,90.0,840.0,2.5Fin,2,Detchd,3.0,2006,475000
2668,33.0,33.0,0.0,2Story,0,,0.0,2006,93500
2669,65.0,65.0,624.0,1Story,0,Detchd,2.0,2006,125000
2670,63.0,63.0,0.0,1.5Unf,0,,0.0,2006,64500
2671,,,0.0,1Story,2,,0.0,2006,100000
2672,65.0,65.0,312.0,1.5Fin,1,Detchd,1.0,2006,140200
2673,69.0,69.0,240.0,2Story,1,Detchd,1.0,2006,202500
2674,50.0,50.0,420.0,1.5Fin,2,Detchd,2.0,2006,159000
2675,65.0,65.0,410.0,1.5Fin,1,Detchd,2.0,2006,119900
2676,52.0,52.0,528.0,1.5Fin,1,Detchd,2.0,2006,114500
2677,,,240.0,1.5Fin,0,Detchd,1.0,2006,115000
2678,51.0,51.0,258.0,1.5Fin,0,Detchd,1.0,2006,75000
2679,51.0,51.0,450.0,1Story,0,Detchd,1.0,2006,88000
2680,52.0,52.0,0.0,1.5Fin,0,,0.0,2006,80500
2681,52.0,52.0,225.0,1.5Fin,1,Detchd,1.0,2006,149000
2682,51.0,51.0,180.0,1.5Fin,0,Detchd,1.0,2006,110000
2683,50.0,50.0,440.0,1Story,1,Detchd,2.0,2006,110500
2684,50.0,50.0,205.0,1Story,0,Detchd,1.0,2006,89000
2685,58.0,58.0,280.0,1.5Unf,1,Detchd,1.0,2006,113000
2686,50.0,50.0,210.0,1Story,0,Detchd,1.0,2006,109000
2687,90.0,90.0,576.0,1.5Fin,1,Detchd,2.0,2006,220000
2688,60.0,60.0,576.0,1Story,0,Detchd,2.0,2006,129000
2689,59.0,59.0,255.0,1.5Fin,0,Attchd,1.0,2006,117000
2690,153.0,153.0,0.0,1Story,0,,0.0,2006,52500
2691,60.0,60.0,370.0,1.5Fin,0,Detchd,2.0,2006,107000
2692,60.0,60.0,390.0,2Story,0,Detchd,1.0,2006,116500
2693,50.0,50.0,0.0,1Story,0,,0.0,2006,72000
2694,50.0,50.0,198.0,1.5Fin,1,Detchd,1.0,2006,119500
2695,60.0,60.0,297.0,1.5Fin,0,Detchd,1.0,2006,125500
2696,60.0,60.0,210.0,1Story,1,Detchd,1.0,2006,91000
2697,60.0,60.0,0.0,1.5Fin,0,,0.0,2006,84500
2698,60.0,60.0,308.0,1Story,0,Detchd,1.0,2006,90000
2699,82.0,82.0,288.0,1.5Fin,1,Detchd,1.0,2006,137500
2700,120.0,120.0,576.0,1Story,0,Detchd,2.0,2006,150000
2701,100.0,100.0,394.0,1Story,1,Attchd,2.0,2006,131000
2702,92.0,92.0,288.0,SLvl,0,BuiltIn,1.0,2006,130000
2703,55.0,55.0,260.0,1Story,1,Detchd,1.0,2006,125000
2704,50.0,50.0,180.0,1Story,0,Detchd,1.0,2006,80000
2705,50.0,50.0,246.0,1Story,0,Detchd,1.0,2006,157000
2706,75.0,75.0,459.0,1Story,1,Attchd,2.0,2006,148000
2707,72.0,72.0,516.0,1Story,0,CarPort,2.0,2006,90000
2708,70.0,70.0,264.0,1Story,0,Attchd,1.0,2006,154500
2709,,,528.0,1Story,1,Attchd,2.0,2006,153600
2710,96.0,96.0,564.0,SLvl,2,Attchd,2.0,2006,164500
2711,80.0,80.0,336.0,SLvl,0,Attchd,1.0,2006,132000
2712,75.0,75.0,286.0,1Story,0,Attchd,1.0,2006,142500
2713,,,336.0,1Story,1,Attchd,1.0,2006,158000
2714,74.0,74.0,440.0,2Story,1,Attchd,2.0,2006,149500
2715,,,512.0,1Story,1,Attchd,2.0,2006,165000
2716,78.0,78.0,440.0,1Story,1,Attchd,2.0,2006,180000
2717,,,616.0,SLvl,1,Detchd,2.0,2006,160500
2718,,,580.0,1Story,0,Attchd,2.0,2006,156500
2719,75.0,75.0,586.0,1Story,0,Attchd,2.0,2006,157000
2720,,,451.0,1.5Fin,1,Attchd,2.0,2006,172500
2721,88.0,88.0,484.0,1Story,1,Attchd,2.0,2006,155000
2722,102.0,102.0,454.0,1Story,1,Attchd,2.0,2006,170000
2723,,,322.0,1Story,1,Detchd,1.0,2006,105000
2724,,,364.0,SLvl,0,Attchd,1.0,2006,145000
2725,,,576.0,1Story,1,Detchd,2.0,2006,168000
2726,,,521.0,1Story,2,Attchd,2.0,2006,278000
2727,87.0,87.0,575.0,1Story,2,Attchd,2.0,2006,164000
2728,81.0,81.0,667.0,1.5Fin,1,Attchd,2.0,2006,225000
2729,72.0,72.0,576.0,SFoyer,0,Detchd,2.0,2006,130000
2730,100.0,100.0,440.0,1Story,1,Attchd,2.0,2006,142500
2731,,,450.0,1.5Fin,0,Basment,1.0,2006,148400
2732,,,445.0,1Story,1,Attchd,2.0,2006,190000
2733,75.0,75.0,504.0,1Story,1,Attchd,2.0,2006,146000
2734,62.0,62.0,215.0,1.5Fin,2,BuiltIn,1.0,2006,128000
2735,78.0,78.0,230.0,2Story,0,Attchd,1.0,2006,225000
2736,,,432.0,SLvl,1,Attchd,2.0,2006,274970
2737,114.0,114.0,795.0,2Story,2,2Types,3.0,2006,235000
2738,60.0,60.0,836.0,2.5Unf,2,Detchd,2.0,2006,415000
2739,78.0,78.0,528.0,SLvl,1,Attchd,2.0,2006,182000
2740,80.0,80.0,569.0,1Story,1,Attchd,2.0,2006,135000
2741,70.0,70.0,288.0,1Story,0,Attchd,1.0,2006,137000
2742,75.0,75.0,325.0,1.5Fin,0,Attchd,1.0,2006,136900
2743,75.0,75.0,305.0,1.5Fin,0,Attchd,1.0,2006,149900
2744,57.0,57.0,308.0,1Story,0,Detchd,1.0,2006,123500
2745,77.0,77.0,0.0,1Story,1,,0.0,2006,93000
2746,50.0,50.0,280.0,1.5Fin,1,Detchd,1.0,2006,91500
2747,,,403.0,1Story,1,Attchd,2.0,2006,180000
2748,88.0,88.0,506.0,2Story,1,Attchd,2.0,2006,209000
2749,80.0,80.0,471.0,2Story,1,Attchd,2.0,2006,215000
2750,73.0,73.0,920.0,SFoyer,0,Attchd,4.0,2006,224500
2751,133.0,133.0,848.0,2Story,0,BuiltIn,3.0,2006,229800
2752,64.0,64.0,632.0,1Story,0,Attchd,2.0,2006,183600
2753,64.0,64.0,632.0,1Story,0,Attchd,2.0,2006,194000
2754,64.0,64.0,662.0,1Story,1,Attchd,2.0,2006,193879
2755,86.0,86.0,865.0,1Story,0,Attchd,3.0,2006,221500
2756,73.0,73.0,675.0,1Story,0,Attchd,2.0,2006,204900
2757,73.0,73.0,868.0,2Story,0,Attchd,3.0,2006,239799
2758,90.0,90.0,495.0,1Story,1,Attchd,2.0,2006,233555
2759,78.0,78.0,660.0,1Story,0,Attchd,2.0,2006,260000
2760,78.0,78.0,754.0,1Story,0,Attchd,3.0,2006,294900
2761,91.0,91.0,638.0,2Story,0,Attchd,2.0,2006,209700
2762,78.0,78.0,576.0,1Story,1,Attchd,2.0,2006,225000
2763,78.0,78.0,610.0,2Story,0,Attchd,2.0,2006,181000
2764,80.0,80.0,506.0,2Story,1,Attchd,2.0,2006,220000
2765,,,390.0,1Story,0,Attchd,2.0,2006,190000
2766,,,540.0,SLvl,2,Attchd,2.0,2006,180000
2767,62.0,62.0,576.0,1Story,2,Attchd,2.0,2006,280000
2768,80.0,80.0,522.0,1Story,1,Attchd,2.0,2006,158900
2769,57.0,57.0,576.0,SFoyer,0,Detchd,2.0,2006,148000
2770,95.0,95.0,462.0,1Story,0,Attchd,2.0,2006,145000
2771,65.0,65.0,473.0,2Story,1,Attchd,2.0,2006,187000
2772,,,591.0,1Story,0,Attchd,2.0,2006,193000
2773,43.0,43.0,576.0,1Story,0,Attchd,2.0,2006,156000
2774,70.0,70.0,541.0,1Story,0,Attchd,2.0,2006,235000
2775,79.0,79.0,576.0,1Story,0,Attchd,2.0,2006,217000
2776,78.0,78.0,472.0,1Story,0,Attchd,2.0,2006,214000
2777,68.0,68.0,515.0,2Story,0,Attchd,2.0,2006,196000
2778,72.0,72.0,586.0,2Story,1,Attchd,2.0,2006,217000
2779,95.0,95.0,492.0,2Story,0,BuiltIn,2.0,2006,200000
2780,65.0,65.0,474.0,2Story,1,Attchd,2.0,2006,192500
2781,118.0,118.0,843.0,1Story,1,Attchd,3.0,2006,205000
2782,55.0,55.0,576.0,SLvl,0,Detchd,2.0,2006,132500
